District,Year,Hectares,Production_MT
Bhola,2018-19,0.0,0.0
Jhalokathi,2018-19,0.0,0.0
Patuakhali,2018-19,0.0,0.0
Pirojpur,2018-19,0.0,0.0
Barishal Division,2018-19,0.0,0.0
Bandarban,2018-19,3791.0,1543.0
Brahmanbaria,2018-19,105.0,53.0
Chandpur,2018-19,10.0,3.0
Chattogram,2018-19,7765.0,1723.0
Cumilla,2018-19,191.0,110.0
Cox’s Bazar,2018-19,560.0,165.0
Feni,2018-19,11.0,13.94
Khagrachhari,2018-19,8915.0,4247.0
Lakshmipur,2018-19,5.0,184.0
Noakhali,2018-19,1.0,0.0
Rangamati,2018-19,15690.0,3669.0
Chattogram Division,2018-19,37044.0,11710.94
Dhaka,2018-19,53.0,17.0
Faridpur,2018-19,19.0,18.0
Gazipur,2018-19,1097.0,554.0
Gopalganj,2018-19,41.0,31.0
Kishoreganj,2018-19,577.0,208.0
Madaripur,2018-19,0.0,0.0
Manikganj,2018-19,188.0,160.0
Munshiganj,2018-19,12.0,0.0
Narayanganj,2018-19,10.0,28.0
Narsingdi,2018-19,288.0,195.0
Rajbari,2018-19,5.0,5.0
Shariatpur,2018-19,0.0,0.0
Tangail,2018-19,7899.0,2109.0
Dhaka Division,2018-19,10189.0,3325.0
Bagerhat,2018-19,27.0,15.0
Chuadanga,2018-19,82.0,33.0
Jessore,2018-19,182.0,64.0
Jhenaidah,2018-19,255.0,87.0
Khulna,2018-19,90.0,49.0
Kushtia,2018-19,408.0,68.0
Magura,2018-19,55.0,21.0
Meherpur,2018-19,28.0,14.0
Narail,2018-19,136.0,68.0
Satkhira,2018-19,322.0,72.0
Khulna,2018-19,1585.0,491.0
Jamalpur,2018-19,1807.0,538.0
Mymensinghh,2018-19,2329.0,907.0
Netrokona,2018-19,179.0,123.0
Sherpur,2018-19,693.0,226.0
Mymensinghh Division,2018-19,5008.0,1794.0
Bogura,2018-19,870.0,358.0
Joypurhat,2018-19,485.0,109.0
Naogaon,2018-19,644.0,358.0
Natore,2018-19,111.0,60.0
Chapai Nawabganj,2018-19,0.0,0.0
Pabna,2018-19,34.0,23.0
Rajshahi,2018-19,14.0,4.0
Sirajganj,2018-19,323.0,151.0
Rajshahi Division,2018-19,2481.0,1063.0
Dinajpur,2018-19,980.0,322.0
Gaibandha,2018-19,675.0,394.0
Kurigram,2018-19,1264.0,463.0
Lalmonirhat,2018-19,1603.0,399.0
Nilphamari,2018-19,12668.0,2976.0
Panchagarh,2018-19,1809.0,999.0
Rangpur,2018-19,2828.0,989.0
Thakurgaon,2018-19,233.0,123.0
Rangpur,2018-19,22060.0,6665.0
Habiganj,2018-19,278.0,120.0
Maulvibazar,2018-19,620.0,202.0
Sunamganj,2018-19,22.0,20.0
Sylhet,2018-19,151.0,71.0
Sylhet Division,2018-19,1071.0,413.0
Bhola,2020-21,0.0,0.0
Jhalokathi,2020-21,0.0,0.0
Patuakhali,2020-21,0.0,0.0
Pirojpur,2020-21,0.0,0.0
Barishal Division,2020-21,0.0,0.0
Bandarban,2020-21,3924.0,1570.5
Brahmanbaria,2020-21,83.0,76.79
Chandpur,2020-21,7.0,2.6
Chattogram,2020-21,8199.0,1761.51
Cumilla,2020-21,198.0,114.64
Cox’s Bazar,2020-21,503.0,151.1
Feni,2020-21,15.65,15.03
Khagrachhari,2020-21,11724.0,4332.0
Lakshmipur,2020-21,215.0,7.35
Noakhali,2020-21,0.0,0.0
Rangamati,2020-21,15154.0,3683.0
Chattogram Division,2020-21,40022.65,11714.52
Dhaka,2020-21,93.0,19.42
Faridpur,2020-21,29.0,24.32
Gazipur,2020-21,1111.0,641.7
Gopalganj,2020-21,43.0,28.5
Kishoreganj,2020-21,469.0,194.0
Madaripur,2020-21,0.0,0.0
Manikganj,2020-21,202.0,178.68
Munshiganj,2020-21,0.0,0.0
Narayanganj,2020-21,27.0,6.0
Narsingdi,2020-21,237.0,212.45
Rajbari,2020-21,8.0,4.0
Shariatpur,2020-21,0.0,0.0
Tangail,2020-21,7973.0,2134.0
Dhaka Division,2020-21,10192.0,3443.07
Bagerhat,2020-21,22.0,21.32
Chuadanga,2020-21,84.0,31.35
Jessore,2020-21,169.0,50.96
Jhenaidah,2020-21,263.0,96.0
Khulna,2020-21,82.0,52.55
Kushtia,2020-21,250.0,74.0
Magura,2020-21,55.0,27.9
Meherpur,2020-21,28.0,18.0
Narail,2020-21,160.0,69.8
Satkhira,2020-21,342.0,80.4
Khulna,2020-21,1455.0,522.28
Jamalpur,2020-21,2063.0,487.0
Mymensinghh,2020-21,2319.0,924.0
Netrokona,2020-21,188.0,133.0
Sherpur,2020-21,740.0,223.0
Mymensinghh Division,2020-21,5310.0,1767.0
Bogura,2020-21,1374.0,358.51
Joypurhat,2020-21,507.0,110.78
Naogaon,2020-21,649.0,179.34
Natore,2020-21,98.0,0.0
Chapai Nawabganj,2020-21,0.0,0.0
Pabna,2020-21,39.0,0.0
Rajshahi,2020-21,10.0,1.85
Sirajganj,2020-21,358.0,174.62
Rajshahi Division,2020-21,3035.0,825.1
Dinajpur,2020-21,979.0,311.3
Gaibandha,2020-21,699.0,449.0
Kurigram,2020-21,1300.0,460.88
Lalmonirhat,2020-21,1499.0,494.25
Nilphamari,2020-21,12954.0,3146.0
Panchagarh,2020-21,3149.0,999.0
Rangpur,2020-21,2977.0,1012.0
Thakurgaon,2020-21,244.0,133.5
Rangpur,2020-21,23801.0,7005.93
Habiganj,2020-21,341.0,120.51
Maulvibazar,2020-21,625.0,237.0
Sunamganj,2020-21,26.0,48.0
Sylhet,2020-21,80.0,87.0
Sylhet Division,2020-21,1072.0,492.51
Bhola,2022-23,0.0,0.0
Jhalokathi,2022-23,0.0,0.0
Patuakhali,2022-23,0.0,0.0
Pirojpur,2022-23,0.0,0.0
Bandarban,2022-23,3993.0,1577.5
Brahmanbaria,2022-23,160.89,79.28
Chandpur,2022-23,6.76,3.4
Chattogram,2022-23,8343.41,1749.43
Cumilla,2022-23,209.94,126.9
Cox’s Bazar,2022-23,359.58,145.12
Feni,2022-23,17.32,15.19
Khagrachhari,2022-23,12612.87,4379.2
Lakshmipur,2022-23,10.71,8.5
Noakhali,2022-23,0.0,0.0
Rangamati,2022-23,14648.69,3685.49
Dhaka,2022-23,69.63,32.5
Faridpur,2022-23,38.68,24.82
Gazipur,2022-23,1358.0,664.76
Gopalganj,2022-23,64.8,35.42
Kishoreganj,2022-23,474.92,192.47
Madaripur,2022-23,0.0,0.0
Manikganj,2022-23,313.29,136.75
Munshiganj,2022-23,0.0,0.0
Narayanganj,2022-23,6.1,4.03
Narsingdi,2022-23,298.47,219.64
Rajbari,2022-23,6.89,5.12
Shariatpur,2022-23,0.0,0.0
Tangail,2022-23,4521.0,2229.85
Bagerhat,2022-23,33.95,21.74
Chuadanga,2022-23,81.19,30.28
Jessore,2022-23,137.36,53.5
Jhenaidah,2022-23,270.0,102.3
Khulna,2022-23,95.85,52.12
Kushtia,2022-23,346.0,36.0
Magura,2022-23,76.17,31.99
Meherpur,2022-23,45.0,13.0
Narail,2022-23,166.75,66.8
Satkhira,2022-23,388.18,86.01
Jamalpur,2022-23,1901.0,499.0
Mymensinghh,2022-23,2420.0,934.0
Netrokona,2022-23,400.0,114.0
Sherpur,2022-23,735.0,227.0
Bogura,2022-23,1522.09,376.88
Joypurhat,2022-23,370.28,108.34
Naogaon,2022-23,651.85,99.25
Natore,2022-23,0.0,0.0
Chapai Nawabganj,2022-23,0.0,0.0
Pabna,2022-23,0.0,0.0
Rajshahi,2022-23,5.51,1.7
Sirajganj,2022-23,516.36,155.18
Dinajpur,2022-23,998.0,330.0
Gaibandha,2022-23,983.0,391.0
Kurigram,2022-23,1322.37,472.0
Lalmonirhat,2022-23,2080.87,494.0
Nilphamari,2022-23,10949.1,3102.0
Panchagarh,2022-23,3236.1,895.0
Rangpur,2022-23,3192.0,1028.0
Thakurgaon,2022-23,271.04,143.0
Habiganj,2022-23,294.75,120.56
Maulvibazar,2022-23,754.36,242.35
Sunamganj,2022-23,272.0,48.0
Sylhet,2022-23,121.65,77.85
