District,Year,Hectares,Production_MT
Bhola,2018-19,172.0,116.0
Jhallokati,2018-19,346.0,155.0
Patuakhali,2018-19,15.0,16.0
Pirojpur,2018-19,354.0,213.0
Barishal Division,2018-19,1301.0,818.0
Bandarban,2018-19,384.0,235.0
Brahmanbaria,2018-19,192.0,159.0
Chandpur,2018-19,94.0,71.0
Chattogram,2018-19,2390.0,800.0
Cumilla,2018-19,344.0,283.0
Cox’s Bazar,2018-19,365.0,218.0
Feni,2018-19,20.0,19.0
Khagrachari,2018-19,2017.0,1031.0
Lakshmipur,2018-19,70.0,102.0
Noakhali,2018-19,55.0,57.0
Rangamati,2018-19,3342.0,2128.0
Chattogram Division,2018-19,9273.0,5103.0
Dhaka,2018-19,125.0,155.0
Faridpur,2018-19,42.0,32.0
Gazipur,2018-19,254.0,151.0
Gopalganj,2018-19,38.0,37.0
Kishoreganj,2018-19,455.0,208.0
Madaripur,2018-19,32.0,24.0
Manikganj,2018-19,79.0,53.0
Munshiganj,2018-19,58.0,61.0
Narayanganj,2018-19,249.0,159.0
Narsingdi,2018-19,7581.0,1806.0
Rajbari,2018-19,123.0,72.0
Shariatpur,2018-19,28.0,34.0
Tangail,2018-19,395.0,194.0
Dhaka Division,2018-19,9459.0,2986.0
Bagerhat,2018-19,318.0,177.0
Chuadanga,2018-19,53.0,51.0
Jashore,2018-19,1754.0,373.0
Jhenaidah,2018-19,555.0,224.0
Khulna,2018-19,97.0,54.0
Kushtia,2018-19,1472.0,328.0
Magura,2018-19,118.0,10.0
Meherpur,2018-19,25.0,8.0
Narail,2018-19,319.0,95.0
Satkhira,2018-19,183.0,71.0
Khulna Division,2018-19,3502.0,1078.0
Jamalpur,2018-19,67.0,99.0
Mymensingh,2018-19,638.0,454.0
Netrokona,2018-19,79.0,113.0
Sherpur,2018-19,330.0,135.0
Mymensingh Division,2018-19,1114.0,801.0
Bogura,2018-19,207.0,97.0
Joypurhat,2018-19,593.0,113.0
Naogaon,2018-19,304.0,129.0
Natore,2018-19,324.0,228.0
Chapai Nawabganj,2018-19,0.0,0.0
Pabna,2018-19,49.0,32.0
Rajshahi,2018-19,119.0,48.0
Sirajganj,2018-19,9.0,27.0
Rajshahi Division,2018-19,1605.0,674.0
Dinajpur,2018-19,184.0,119.0
Gaibandha,2018-19,261.0,123.0
Kurigram,2018-19,161.0,97.0
