District,Year,Hectares,Production_MT
Bhola,2016-17,748.0,356.0
Jhalokathi,2016-17,181.0,178.0
Patuakhali,2016-17,199.0,113.0
Pirojpur,2016-17,571.0,334.0
Barishal,2016-17,2524.0,1507.0
Bandarban,2016-17,610.0,370.0
Brahmanbaria,2016-17,515.0,185.0
Chandpur,2016-17,530.0,340.0
Chattogram,2016-17,2901.0,1077.0
Cumilla,2016-17,899.0,526.0
Cox's Bazar,2016-17,176.0,102.0
Feni,2016-17,336.0,156.0
Khagrachhari,2016-17,797.0,475.0
Lakshmipur,2016-17,377.0,201.0
Noakhali,2016-17,509.0,281.0
Rangamati,2016-17,787.0,482.0
Chattogram,2016-17,8437.0,4195.0
Dhaka,2016-17,1741.0,834.0
Faridpur,2016-17,570.0,370.0
Gazipur,2016-17,557.0,332.0
Gopalganj,2016-17,968.0,470.0
Kishoreganj,2016-17,323.0,228.0
Madaripur,2016-17,265.0,250.0
Manikganj,2016-17,645.0,393.0
Munshiganj,2016-17,240.0,224.0
Narayanganj,2016-17,379.0,294.0
Narsingdi,2016-17,749.0,288.0
Rajbari,2016-17,620.0,304.0
Shariatpur,2016-17,180.0,140.0
Tangail,2016-17,1437.0,720.0
Dhaka,2016-17,8674.0,4847.0
Bagerhat,2016-17,543.0,502.0
Chuadanga,2016-17,456.0,243.0
Jessore,2016-17,1972.0,560.0
Jhenaidah,2016-17,942.0,319.0
Khulna,2016-17,314.0,171.0
Kushtia,2016-17,255.0,120.0
Magura,2016-17,438.0,146.0
Meherpur,2016-17,268.0,96.0
Narail,2016-17,929.0,190.0
Satkhira,2016-17,512.0,192.0
Khulna,2016-17,6629.0,2539.0
Jamalpur,2016-17,408.0,271.0
Mymensingh,2016-17,1560.0,696.0
Netrokona,2016-17,186.0,196.0
Sherpur,2016-17,1214.0,346.0
Mymensingh,2016-17,3368.0,1509.0
Bogura,2016-17,254.0,183.0
Joypurhat,2016-17,154.0,70.0
Naogaon,2016-17,215.0,114.0
Natore,2016-17,314.0,199.0
Chapai Nawabganj,2016-17,157.0,78.0
Pabna,2016-17,418.0,276.0
Rajshahi,2016-17,669.0,267.0
Sirajganj,2016-17,494.0,231.0
Rajshahi,2016-17,2675.0,1418.0
Dinajpur,2016-17,425.0,252.0
Gaibandha,2016-17,133.0,72.0
Kurigram,2016-17,328.0,178.0
Lalmonirhat,2016-17,492.0,170.0
Nilphamari,2016-17,1105.0,423.0
Panchagarh,2016-17,547.0,370.0
Rangpur,2016-17,194.0,154.0
Thakurgaon,2016-17,339.0,241.0
Rangpur,2016-17,3563.0,1860.0
Habiganj,2016-17,181.0,78.0
Maulvibazar,2016-17,528.0,253.0
Sunamganj,2016-17,134.0,127.0
Sylhet,2016-17,123.0,182.0
Sylhet,2016-17,966.0,640.0
Bangladesh,2016-17,36836.0,18515.0
Bhola,2018-19,802.0,380.0
Jhalokathi,2018-19,205.0,171.0
Patuakhali,2018-19,188.0,126.0
Pirojpur,2018-19,645.0,339.0
Barishal Division,2018-19,2782.0,1529.0
