District,Year,Hectares,Production_MT
Bhola,2018-19,17095.0,4550.0
Jhallokati,2018-19,2612.0,744.0
Patuakhali,2018-19,4355.0,1327.0
Pirojpur,2018-19,1896.0,454.0
Barishal Division,2018-19,36508.0,14150.0
Bandarban,2018-19,1384.0,378.0
Brahmanbaria,2018-19,15125.0,2564.0
Chandpur,2018-19,4617.0,1343.0
Chattogram,2018-19,15873.0,4493.0
Cumilla,2018-19,10917.0,2216.0
Cox’s Bazar,2018-19,3117.0,595.88
Feni,2018-19,810.0,1178.0
Khagrachari,2018-19,3082.0,863.0
Lakshmipur,2018-19,2442.0,966.0
Noakhali,2018-19,12618.0,2947.0
Rangamati,2018-19,2251.0,606.0
Chattogram Division,2018-19,72236.0,18149.88
Dhaka,2018-19,3908.0,425.0
Faridpur,2018-19,2142.0,559.0
Gazipur,2018-19,1306.0,249.0
Gopalganj,2018-19,458.0,36.0
Kishoreganj,2018-19,11327.0,2022.0
Madaripur,2018-19,1594.0,303.0
Manikganj,2018-19,1061.0,362.0
Munshiganj,2018-19,654.0,168.0
Narayanganj,2018-19,2310.0,436.0
Narsingdi,2018-19,11710.0,1847.0
Rajbari,2018-19,1231.0,351.0
Shariatpur,2018-19,11000.0,1151.0
Tangail,2018-19,5222.0,1456.0
Dhaka Division,2018-19,53923.0,9365.0
Bagerhat,2018-19,2424.0,632.0
Chuadanga,2018-19,1005.0,108.0
Jashore,2018-19,956.0,197.0
Jhenaidah,2018-19,652.0,143.0
Khulna,2018-19,150.0,26.0
Kushtia,2018-19,1212.0,291.0
Magura,2018-19,413.0,90.0
Meherpur,2018-19,339.0,69.0
Narail,2018-19,442.0,123.0
Satkhira,2018-19,229.0,59.0
Khulna Division,2018-19,7822.0,1738.0
Jamalpur,2018-19,14300.0,3182.0
Mymensingh,2018-19,5957.0,1210.0
Netrokona,2018-19,2513.0,622.0
Sherpur,2018-19,8653.0,1180.0
Mymensingh Division,2018-19,31423.0,6194.0
Bogura,2018-19,5174.0,1514.0
Joypurhat,2018-19,1042.0,254.0
Naogaon,2018-19,3506.0,902.0
Natore,2018-19,2033.0,811.0
Chapai Nawabganj,2018-19,773.0,151.0
Pabna,2018-19,1909.0,396.0
Rajshahi,2018-19,1410.0,221.0
Sirajganj,2018-19,4165.0,835.0
Rajshahi Division,2018-19,20012.0,5084.0
Dinajpur,2018-19,2156.0,479.0
Gaibandha,2018-19,2422.0,595.0
Kurigram,2018-19,5576.0,1104.0
Lalmonirhat,2018-19,917.0,228.0
Nilphamari,2018-19,1597.0,367.0
Panchagar,2018-19,1283.0,354.0
Rangpur,2018-19,2303.0,730.0
Thakurgaon,2018-19,1502.0,404.0
Rangpur Divison,2018-19,17756.0,4261.0
Habiganj,2018-19,3166.0,685.0
Moulvibazar,2018-19,1131.0,322.5
Sunamganj,2018-19,2092.0,410.0
Sylhet,2018-19,747.0,288.0
Sylhet Division,2018-19,7136.0,1705.5
Bhola,2020-21,17417.0,4722.0
Jhallokati,2020-21,2528.0,753.0
Patuakhali,2020-21,3568.0,1423.0
Pirojpur,2020-21,1804.0,445.0
Barishal Division,2020-21,45262.0,13062.0
Bandarban,2020-21,1446.0,388.0
Brahmanbaria,2020-21,11295.0,2502.9
Chandpur,2020-21,4498.0,1348.39
Chattogram,2020-21,15843.0,4447.35
Cumilla,2020-21,10851.0,2212.82
Cox’s Bazar,2020-21,2055.5,739.28
Feni,2020-21,4637.0,1225.24
Khagrachari,2020-21,3184.0,886.3
Lakshmipur,2020-21,2433.0,964.0
Noakhali,2020-21,6606.0,14039.24
Rangamati,2020-21,2248.0,607.88
Chattogram Division,2020-21,65096.5,29361.4
Dhaka,2020-21,2651.0,242.25
Faridpur,2020-21,2128.0,518.0
Gazipur,2020-21,1151.0,24.05
Gopalganj,2020-21,173.0,30.1
Kishoreganj,2020-21,10308.0,2087.87
Madaripur,2020-21,1551.0,412.07
Manikganj,2020-21,1115.0,311.4
Munshiganj,2020-21,606.0,166.51
Narayanganj,2020-21,2062.0,409.19
Narsingdi,2020-21,10675.0,1851.33
Rajbari,2020-21,1336.0,305.0
Shariatpur,2020-21,8962.0,1187.0
Tangail,2020-21,6313.0,1395.85
Dhaka Division,2020-21,49031.0,8940.62
Bagerhat,2020-21,2435.0,612.0
Chuadanga,2020-21,655.0,107.0
Jashore,2020-21,871.0,186.0
Jhenaidah,2020-21,673.0,144.0
Khulna,2020-21,62.0,28.0
Kushtia,2020-21,1359.0,279.0
Magura,2020-21,353.0,91.0
Meherpur,2020-21,319.0,82.0
Narail,2020-21,504.0,73.0
Satkhira,2020-21,229.0,37.0
Khulna Division,2020-21,7460.0,1639.0
Jamalpur,2020-21,18395.0,4143.0
Mymensingh,2020-21,4951.0,1167.0
Netrokona,2020-21,2607.0,723.0
Sherpur,2020-21,6761.0,1050.0
Mymensingh Division,2020-21,32714.0,7083.0
Bogura,2020-21,5503.0,1340.27
Joypurhat,2020-21,1047.0,223.1
Naogaon,2020-21,3646.0,738.04
Natore,2020-21,2983.0,751.13
Chapai Nawabganj,2020-21,719.0,150.5
Pabna,2020-21,1956.0,377.0
Rajshahi,2020-21,1210.0,206.77
Sirajganj,2020-21,3761.0,958.21
Rajshahi Division,2020-21,20825.0,4745.02
Dinajpur,2020-21,1970.0,501.0
Gaibandha,2020-21,2159.0,705.57
Kurigram,2020-21,6467.0,1029.7
Lalmonirhat,2020-21,690.0,224.5
Nilphamari,2020-21,1699.0,354.58
Panchagar,2020-21,1480.0,365.0
