District,Year,Hectares,Production_MT
Bhola,2018-19,0.0,156.0
Jhalokathi,2018-19,0.0,51.0
Patuakhali,2018-19,0.0,40.0
Pirojpur,2018-19,0.0,0.0
Barishal Division,2018-19,0.0,383.0
Bandarban,2018-19,0.0,66.0
Brahmanbaria,2018-19,0.0,66.0
Chandpur,2018-19,0.0,35.0
Chattogram,2018-19,0.0,65.0
Cumilla,2018-19,0.0,144.0
Cox’s Bazar,2018-19,0.0,34.0
Feni,2018-19,0.0,36.0
Khagrachhari,2018-19,0.0,99.0
Lakshmipur,2018-19,0.0,138.0
Noakhali,2018-19,0.0,34.0
Rangamati,2018-19,0.0,62.0
Chattogram Division,2018-19,0.0,779.0
Dhaka,2018-19,0.0,291.0
Faridpur,2018-19,0.0,144.0
Gazipur,2018-19,0.0,31.0
Gopalganj,2018-19,0.0,284.0
Kishoreganj,2018-19,0.0,112.0
Madaripur,2018-19,0.0,90.0
Manikganj,2018-19,0.0,51.0
Munshiganj,2018-19,0.0,123.0
Narayanganj,2018-19,0.0,62.0
Narsingdi,2018-19,0.0,12.0
Rajbari,2018-19,0.0,75.0
Shariatpur,2018-19,0.0,95.0
Tangail,2018-19,0.0,278.0
Dhaka Division,2018-19,0.0,1357.0
Bagerhat,2018-19,0.0,51.0
Chuadanga,2018-19,0.0,18.0
Jessore,2018-19,0.0,0.0
Jhenaidah,2018-19,0.0,25.0
Khulna,2018-19,0.0,160.0
Kushtia,2018-19,0.0,0.0
Magura,2018-19,0.0,0.0
Meherpur,2018-19,0.0,60.0
Narail,2018-19,0.0,11.0
Satkhira,2018-19,0.0,13.0
Khulna Division,2018-19,0.0,338.0
Jamalpur,2018-19,0.0,290.0
Mymensinghh,2018-19,0.0,479.0
Netrokona,2018-19,0.0,97.0
Sherpur,2018-19,0.0,304.0
Mymensinghh Division,2018-19,0.0,1170.0
Bogura,2018-19,0.0,45.0
Joypurhat,2018-19,0.0,249.0
Naogaon,2018-19,0.0,95.0
Natore,2018-19,0.0,97.0
Chapai Nawabganj,2018-19,0.0,221.0
Pabna,2018-19,0.0,6.0
Rajshahi,2018-19,0.0,26.0
Sirajganj,2018-19,0.0,66.0
Rajshahi Division,2018-19,0.0,805.0
Dinajpur,2018-19,0.0,164.0
Gaibandha,2018-19,0.0,187.0
Kurigram,2018-19,0.0,343.0
Lalmonirhat,2018-19,0.0,208.0
Nilphamari,2018-19,0.0,224.0
Panchagarh,2018-19,0.0,249.0
Rangpur,2018-19,0.0,256.0
Thakurgaon,2018-19,0.0,2742.0
Rangpur Divison,2018-19,0.0,1905.0
Habiganj,2018-19,0.0,32.0
Maulvibazar,2018-19,0.0,63.0
Sunamganj,2018-19,0.0,88.0
Sylhet,2018-19,0.0,105.0
Sylhet Division,2018-19,0.0,288.0
Bhola,2020-21,129.0,161.0
Jhalokathi,2020-21,52.0,20.0
Patuakhali,2020-21,27.0,39.0
Pirojpur,2020-21,0.0,5.0
Barishal Division,2020-21,423.0,384.0
Bandarban,2020-21,80.0,66.7
Brahmanbaria,2020-21,82.0,72.17
Chandpur,2020-21,34.0,36.28
Chattogram,2020-21,151.0,158.72
Cumilla,2020-21,309.0,137.89
Cox’s Bazar,2020-21,96.0,63.35
Feni,2020-21,44.0,38.8
Khagrachhari,2020-21,128.0,113.62
Lakshmipur,2020-21,193.0,100.4
Noakhali,2020-21,96.0,81.51
Rangamati,2020-21,69.0,61.55
Chattogram Division,2020-21,1282.0,930.99
Dhaka,2020-21,677.0,194.29
Faridpur,2020-21,403.0,97.0
Gazipur,2020-21,27.0,43.41
Gopalganj,2020-21,584.0,210.6
Kishoreganj,2020-21,273.0,133.0
Madaripur,2020-21,117.0,98.66
Manikganj,2020-21,49.0,73.49
Munshiganj,2020-21,167.0,229.5
Narayanganj,2020-21,92.0,59.22
Narsingdi,2020-21,18.0,11.38
Rajbari,2020-21,97.0,78.0
Shariatpur,2020-21,81.0,81.0
Tangail,2020-21,599.0,288.0
Dhaka Division,2020-21,3184.0,1403.26
Bagerhat,2020-21,11.0,37.75
Chuadanga,2020-21,9.0,20.0
Jessore,2020-21,0.0,51.0
Jhenaidah,2020-21,25.0,23.0
Khulna,2020-21,195.0,47.0
Kushtia,2020-21,0.0,3.0
Magura,2020-21,0.0,29.97
Meherpur,2020-21,180.0,0.0
Narail,2020-21,13.0,2.2
Satkhira,2020-21,27.0,12.23
Khulna Division,2020-21,460.0,226.15
Jamalpur,2020-21,568.0,313.0
Mymensinghh,2020-21,1239.0,469.0
Netrokona,2020-21,94.0,121.0
Sherpur,2020-21,706.0,284.0
Mymensinghh Division,2020-21,2607.0,1187.0
Bogura,2020-21,67.0,49.0
Joypurhat,2020-21,464.0,44.0
Naogaon,2020-21,210.0,96.0
Natore,2020-21,82.0,54.0
Chapai Nawabganj,2020-21,407.0,222.0
Pabna,2020-21,5.0,7.0
Rajshahi,2020-21,52.0,56.0
Sirajganj,2020-21,99.0,85.0
Rajshahi Division,2020-21,1386.0,613.0
Dinajpur,2020-21,190.0,196.0
Gaibandha,2020-21,284.0,171.0
Kurigram,2020-21,426.0,394.0
Lalmonirhat,2020-21,394.0,188.0
Nilphamari,2020-21,443.0,225.0
Panchagarh,2020-21,357.0,257.0
Rangpur,2020-21,418.0,280.0
Thakurgaon,2020-21,283.0,456.0
Rangpur Divison,2020-21,2795.0,2167.0
Habiganj,2020-21,47.0,34.35
Maulvibazar,2020-21,39.0,62.81
Sunamganj,2020-21,412.0,102.0
Sylhet,2020-21,89.0,143.0
Sylhet Division,2020-21,587.0,342.16
Bhola,2022-23,173.0,192.0
Jhalokathi,2022-23,20.0,0.0
Patuakhali,2022-23,41.0,60.61
Pirojpur,2022-23,5.0,15.17
Bandarban,2022-23,81.3,67.7
Brahmanbaria,2022-23,51.02,81.79
Chandpur,2022-23,34.46,41.06
Chattogram,2022-23,453.06,152.01
Cumilla,2022-23,313.38,142.3
Cox’s Bazar,2022-23,147.11,64.68
Feni,2022-23,47.5,39.0
Khagrachhari,2022-23,161.3,115.6
Lakshmipur,2022-23,222.0,103.4
Noakhali,2022-23,132.3,88.38
Rangamati,2022-23,80.84,62.3
Dhaka,2022-23,453.36,275.5
Faridpur,2022-23,304.99,113.0
Gazipur,2022-23,45.84,59.02
Gopalganj,2022-23,359.93,182.42
Kishoreganj,2022-23,292.09,156.05
Madaripur,2022-23,181.48,98.25
Manikganj,2022-23,179.49,128.9
Munshiganj,2022-23,455.61,251.25
Narayanganj,2022-23,87.52,80.31
Narsingdi,2022-23,16.33,13.36
Rajbari,2022-23,103.0,79.0
Shariatpur,2022-23,78.0,110.0
Tangail,2022-23,626.4,325.06
Bagerhat,2022-23,28.96,23.5
Chuadanga,2022-23,9.8,0.0
Jessore,2022-23,82.0,34.0
Jhenaidah,2022-23,23.0,23.0
Khulna,2022-23,58.63,45.4
Kushtia,2022-23,8.0,2.0
Magura,2022-23,27.22,25.28
Meherpur,2022-23,0.0,0.0
Narail,2022-23,2.23,2.43
Satkhira,2022-23,25.07,12.07
Jamalpur,2022-23,644.0,328.0
Mymensinghh,2022-23,1195.0,498.0
Netrokona,2022-23,278.0,136.0
Sherpur,2022-23,644.0,287.0
Bogura,2022-23,91.0,71.0
Joypurhat,2022-23,83.0,62.0
Naogaon,2022-23,217.0,107.0
Natore,2022-23,55.0,59.0
Chapai Nawabganj,2022-23,417.0,233.0
Pabna,2022-23,14.0,7.0
Rajshahi,2022-23,92.0,61.0
Sirajganj,2022-23,185.0,99.0
Dinajpur,2022-23,659.0,220.0
Gaibandha,2022-23,258.0,167.0
Kurigram,2022-23,640.0,415.0
Lalmonirhat,2022-23,360.0,192.0
Nilphamari,2022-23,432.0,224.0
Panchagarh,2022-23,527.0,245.0
Rangpur,2022-23,438.0,297.0
Thakurgaon,2022-23,722.0,324.0
Habiganj,2022-23,54.83,71.87
Maulvibazar,2022-23,62.53,64.72
Sunamganj,2022-23,201.0,93.0
Sylhet,2022-23,154.0,145.0
