District,Year,Hectares,Production_MT
Bhola,2018-19,354.0,264.0
Jhalokathi,2018-19,295.0,206.0
Patuakhali,2018-19,154.0,180.0
Pirojpur,2018-19,276.0,246.0
Barishal Division,2018-19,1750.0,1443.0
Bandarban,2018-19,761.0,410.0
Brahmanbaria,2018-19,573.0,265.0
Chandpur,2018-19,274.0,197.0
Chattogram,2018-19,3352.0,1511.0
Cumilla,2018-19,997.0,533.0
Cox’s Bazar,2018-19,836.0,219.0
Feni,2018-19,150.0,135.0
Khagrachhari,2018-19,1187.0,696.0
Lakshmipur,2018-19,147.0,133.0
Noakhali,2018-19,222.0,202.0
Rangamati,2018-19,1320.0,764.0
Chattogram Division,2018-19,9819.0,5065.0
Dhaka,2018-19,648.0,718.0
Faridpur,2018-19,650.0,403.0
Gazipur,2018-19,372.0,381.0
Gopalganj,2018-19,180.0,153.0
Kishoreganj,2018-19,969.0,383.0
Madaripur,2018-19,364.0,249.0
Manikganj,2018-19,513.0,419.0
Munshiganj,2018-19,385.0,345.0
Narayanganj,2018-19,301.0,193.0
Narsingdi,2018-19,473.0,288.0
Rajbari,2018-19,3703.0,1074.0
Shariatpur,2018-19,273.0,244.0
Tangail,2018-19,780.0,396.0
Dhaka Division,2018-19,9611.0,5246.0
Bagerhat,2018-19,481.0,321.0
Chuadanga,2018-19,1092.0,512.0
Jessore,2018-19,1718.0,659.0
Jhenaidah,2018-19,1178.0,462.0
Khulna,2018-19,830.0,365.0
Kushtia,2018-19,1180.0,534.0
Magura,2018-19,266.0,30.0
Meherpur,2018-19,662.0,226.0
Narail,2018-19,332.0,126.0
Satkhira,2018-19,769.0,264.0
Khulna Division,2018-19,8508.0,3499.0
Jamalpur,2018-19,744.0,451.0
Mymensinghh,2018-19,2404.0,1031.0
Netrokona,2018-19,280.0,222.0
Sherpur,2018-19,887.0,371.0
Mymensinghh Division,2018-19,4315.0,2075.0
Bogura,2018-19,625.0,321.0
Joypurhat,2018-19,592.0,195.0
Naogaon,2018-19,1273.0,454.0
Natore,2018-19,817.0,441.0
Chapai Nawabganj,2018-19,962.0,465.0
Pabna,2018-19,1153.0,508.0
Rajshahi,2018-19,1150.0,599.0
Sirajganj,2018-19,885.0,292.0
Rajshahi Division,2018-19,7457.0,3275.0
Dinajpur,2018-19,713.0,449.0
Gaibandha,2018-19,480.0,262.0
Kurigram,2018-19,628.0,299.0
Lalmonirhat,2018-19,489.0,267.0
Nilphamari,2018-19,893.0,344.0
Panchagarh,2018-19,1581.0,418.0
Rangpur,2018-19,1471.0,716.0
Thakurgaon,2018-19,614.0,451.0
Rangpur Divison,2018-19,6869.0,3206.0
Habiganj,2018-19,713.0,325.0
Maulvibazar,2018-19,666.0,328.0
Sunamganj,2018-19,129.0,143.0
Sylhet,2018-19,403.0,480.0
Sylhet Division,2018-19,1911.0,1276.0
Bhola,2020-21,511.0,262.0
Jhalokathi,2020-21,265.0,211.0
Patuakhali,2020-21,192.0,176.0
Pirojpur,2020-21,286.0,251.0
Barishal Division,2020-21,1919.0,1464.0
Bandarban,2020-21,767.0,413.0
Brahmanbaria,2020-21,745.0,276.0
Chandpur,2020-21,285.0,179.0
Chattogram,2020-21,3358.0,1595.0
Cumilla,2020-21,1031.0,554.0
Cox’s Bazar,2020-21,471.0,487.0
Feni,2020-21,136.0,133.0
Khagrachhari,2020-21,1460.0,738.0
Lakshmipur,2020-21,149.0,142.0
Noakhali,2020-21,156.0,210.0
Rangamati,2020-21,1352.0,764.0
Chattogram Division,2020-21,9910.0,5491.0
Dhaka,2020-21,1161.0,527.0
Faridpur,2020-21,840.0,411.0
Gazipur,2020-21,340.0,397.0
Gopalganj,2020-21,162.0,166.0
Kishoreganj,2020-21,891.0,479.0
Madaripur,2020-21,316.0,247.0
Manikganj,2020-21,564.0,428.0
Munshiganj,2020-21,411.0,347.0
Narayanganj,2020-21,269.0,193.0
