District,Year,Hectares,Production_MT
Bhola,2020-21,0.0,0.0
Jhallokati,2020-21,0.0,0.0
Patuakhali,2020-21,0.0,0.0
Pirojpur,2020-21,0.0,0.0
Barishal Division,2020-21,0.0,0.0
Bandarban,2020-21,428.0,256.0
Brahmanbaria,2020-21,50.0,55.5
Chandpur,2020-21,0.0,0.0
Chattogram,2020-21,6039.0,1285.26
Cumilla,2020-21,169.0,55.2
Cox’s Bazar,2020-21,291.0,84.52
Feni,2020-21,125.0,37.15
Khagrachari,2020-21,6757.0,1253.4
Lakshmipur,2020-21,0.0,0.0
Noakhali,2020-21,65.0,37.2
Rangamati,2020-21,1626.0,574.35
Chattogram Division,2020-21,15550.0,3638.58
Dhaka,2020-21,0.0,2.16
Faridpur,2020-21,843.0,171.39
Gazipur,2020-21,413.0,170.28
Gopalganj,2020-21,395.0,118.1
Kishoreganj,2020-21,501.0,177.04
Madaripur,2020-21,39.0,17.0
Manikganj,2020-21,0.0,0.0
Munshiganj,2020-21,0.0,0.0
Narayanganj,2020-21,175.0,57.1
Narsingdi,2020-21,231.0,109.9
Rajbari,2020-21,2484.0,447.55
Shariatpur,2020-21,91.0,25.0
Tangail,2020-21,4572.0,723.8
Dhaka Division,2020-21,9744.0,2019.32
Bagerhat,2020-21,590.0,233.0
Chuadanga,2020-21,4650.0,873.0
Jashore,2020-21,1859.0,475.0
Jhenaidah,2020-21,3319.0,745.0
Khulna,2020-21,468.0,262.0
Kushtia,2020-21,5834.0,1251.0
Magura,2020-21,413.0,86.0
Meherpur,2020-21,16634.0,2688.0
Narail,2020-21,582.0,108.0
Satkhira,2020-21,3144.0,719.0
Khulna Division,2020-21,37493.0,6721.0
Jamalpur,2020-21,158.0,92.0
Mymensingh,2020-21,3160.0,834.0
Netrokona,2020-21,321.0,97.0
Sherpur,2020-21,619.0,151.0
Mymensingh Division,2020-21,4258.0,1174.0
Bogura,2020-21,3062.0,1268.63
Joypurhat,2020-21,1059.0,234.4
Naogaon,2020-21,1568.0,475.54
Natore,2020-21,542.0,379.75
Chapai Nawabganj,2020-21,332.0,108.8
Pabna,2020-21,1582.0,578.0
Rajshahi,2020-21,4616.0,789.15
Sirajganj,2020-21,264.0,83.99
Rajshahi Division,2020-21,13025.0,3918.26
Dinajpur,2020-21,1611.0,675.0
Gaibandha,2020-21,2125.0,590.0
Kurigram,2020-21,2150.0,584.0
Lalmonirhat,2020-21,1553.0,208.0
Nilphamari,2020-21,2274.0,476.0
Panchagar,2020-21,4421.0,1443.0
Rangpur,2020-21,1270.0,291.0
Thakurgaon,2020-21,2860.0,937.0
Rangpur Divison,2020-21,18264.0,5204.0
Habiganj,2020-21,2039.0,498.83
Moulvibazar,2020-21,180.0,408.83
Sunamganj,2020-21,423.0,101.0
Sylhet,2020-21,1615.0,294.55
Sylhet Division,2020-21,4257.0,1303.21
Bhola,2022-23,0.0,34.0
Jhallokati,2022-23,0.0,0.0
Patuakhali,2022-23,0.0,0.0
Pirojpur,2022-23,0.0,0.0
Bandarban,2022-23,432.7,258.68
Brahmanbaria,2022-23,104.21,50.55
Chandpur,2022-23,0.0,0.0
Chattogram,2022-23,6637.49,1213.08
Cumilla,2022-23,175.3,57.45
Cox’s Bazar,2022-23,436.78,85.75
Feni,2022-23,138.0,37.2
Khagrachari,2022-23,7090.73,1361.5
Lakshmipur,2022-23,0.0,0.0
Noakhali,2022-23,119.34,45.5
Rangamati,2022-23,1645.6,550.64
Dhaka,2022-23,6.47,5.38
Faridpur,2022-23,791.69,179.9
Gazipur,2022-23,457.77,139.99
Gopalganj,2022-23,437.33,161.6
Kishoreganj,2022-23,1088.77,172.31
Madaripur,2022-23,72.25,26.7
Manikganj,2022-23,0.0,0.0
Munshiganj,2022-23,0.0,0.0
Narayanganj,2022-23,170.85,83.98
Narsingdi,2022-23,421.92,87.06
Rajbari,2022-23,2493.91,459.0
Shariatpur,2022-23,88.0,30.0
Tangail,2022-23,3180.34,670.53
Bagerhat,2022-23,864.0,222.5
Chuadanga,2022-23,5618.0,931.0
Jashore,2022-23,2178.0,666.16
Jhenaidah,2022-23,3458.0,742.47
Khulna,2022-23,884.0,239.82
Kushtia,2022-23,8494.0,1175.0
Magura,2022-23,448.0,94.0
Meherpur,2022-23,26490.0,2577.0
Narail,2022-23,544.0,96.5
Satkhira,2022-23,3144.0,744.02
Jamalpur,2022-23,224.0,104.0
Mymensingh,2022-23,3365.0,836.0
Netrokona,2022-23,376.0,147.0
Sherpur,2022-23,834.0,141.0
Bogura,2022-23,8171.49,1259.83
Joypurhat,2022-23,1084.64,236.36
Naogaon,2022-23,1670.55,460.64
Natore,2022-23,1661.26,339.5
Chapai Nawabganj,2022-23,299.97,101.3
Pabna,2022-23,2549.08,530.2
Rajshahi,2022-23,3838.32,796.95
Sirajganj,2022-23,367.73,72.56
Dinajpur,2022-23,3675.0,688.0
Gaibandha,2022-23,2102.0,574.0
Kurigram,2022-23,2363.0,601.0
Lalmonirhat,2022-23,1309.0,212.0
Nilphamari,2022-23,2076.0,477.0
Panchagar,2022-23,4695.0,1370.0
Rangpur,2022-23,1254.0,301.0
Thakurgaon,2022-23,2968.0,939.0
Habiganj,2022-23,1583.96,614.97
Moulvibazar,2022-23,1228.07,436.38
Sunamganj,2022-23,345.0,97.0
Sylhet,2022-23,983.55,311.35
