District,Year,Hectares,Production_MT
Bhola,2018-19,3131.0,713.0
Jhalokathi,2018-19,248.0,103.0
Patuakhali,2018-19,332.0,232.0
Pirojpur,2018-19,1709.0,247.0
Barishal Division,2018-19,6849.0,1783.0
Bandarban,2018-19,196.0,65.0
Brahmanbaria,2018-19,417.0,89.0
Chandpur,2018-19,458.0,141.0
Chattogram,2018-19,2414.0,547.0
Cumilla,2018-19,3512.0,542.0
Cox’s Bazar,2018-19,1766.0,245.0
Feni,2018-19,33.0,14.0
Khagrachhari,2018-19,77.0,44.0
Lakshmipur,2018-19,250.0,59.0
Noakhali,2018-19,487.0,74.0
Rangamati,2018-19,320.0,75.0
Chattogram Division,2018-19,9930.0,1898.0
Dhaka,2018-19,96.0,25.0
Faridpur,2018-19,4235.0,731.0
Gazipur,2018-19,64.0,23.0
Gopalganj,2018-19,3859.0,397.0
Kishoreganj,2018-19,64.0,18.0
Madaripur,2018-19,1468.0,241.0
Manikganj,2018-19,441.0,181.0
Munshiganj,2018-19,836.0,143.0
Narayanganj,2018-19,363.0,74.0
Narsingdi,2018-19,416.0,72.0
Rajbari,2018-19,1829.0,382.0
Shariatpur,2018-19,276.0,143.0
Tangail,2018-19,311.0,103.0
Dhaka Division,2018-19,14258.0,2533.0
Bagerhat,2018-19,900.0,184.0
Chuadanga,2018-19,579.0,111.0
Jessore,2018-19,566.0,171.0
Jhenaidah,2018-19,343.0,107.0
Khulna,2018-19,324.0,79.0
Kushtia,2018-19,420.0,103.0
Magura,2018-19,109.0,41.0
Meherpur,2018-19,60.0,13.0
Narail,2018-19,536.0,116.0
Satkhira,2018-19,0.0,0.0
Khulna Division,2018-19,3837.0,925.0
Jamalpur,2018-19,245.0,97.0
Mymensinghh,2018-19,191.0,61.0
Netrokona,2018-19,191.0,56.0
Sherpur,2018-19,100.0,79.0
Mymensinghh Division,2018-19,727.0,293.0
Bogura,2018-19,251.0,71.0
Joypurhat,2018-19,137.0,44.0
Naogaon,2018-19,218.0,70.0
Natore,2018-19,1388.0,331.0
Chapai Nawabganj,2018-19,95.0,20.0
Pabna,2018-19,1945.0,489.0
Rajshahi,2018-19,58.0,15.0
Sirajganj,2018-19,282.0,116.0
Rajshahi Division,2018-19,4374.0,1156.0
Dinajpur,2018-19,178.0,74.0
Gaibandha,2018-19,165.0,58.0
Kurigram,2018-19,30.0,12.0
Lalmonirhat,2018-19,0.0,0.0
Nilphamari,2018-19,4.0,5.0
Panchagarh,2018-19,0.0,0.0
Rangpur,2018-19,123.0,55.0
Thakurgaon,2018-19,95.0,44.0
Rangpur Divison,2018-19,595.0,248.0
Habiganj,2018-19,68.0,18.0
Maulvibazar,2018-19,3.0,4.0
Sunamganj,2018-19,6.0,7.0
Sylhet,2018-19,56.0,23.0
Sylhet Division,2018-19,133.0,52.0
Bhola,2020-21,2739.0,759.0
Jhalokathi,2020-21,298.0,113.0
Patuakhali,2020-21,984.0,332.0
Pirojpur,2020-21,1331.0,249.0
Barishal Division,2020-21,7031.0,1959.0
Bandarban,2020-21,190.0,62.2
Brahmanbaria,2020-21,422.0,99.0
Chandpur,2020-21,506.0,186.22
Chattogram,2020-21,1863.0,575.07
Cumilla,2020-21,33497.0,557.0
