District,Year,Hectares,Production_MT
Bhola,2018-19,301.0,171.0
Jhalokathi,2018-19,97.0,112.0
Patuakhali,2018-19,89.0,78.0
Pirojpur,2018-19,119.0,90.0
Barishal Division,2018-19,873.0,704.0
Bandarban,2018-19,147.0,96.0
Brahmanbaria,2018-19,155.0,56.0
Chandpur,2018-19,468.0,277.0
Chattogram,2018-19,665.0,298.0
Cumilla,2018-19,383.0,259.0
Cox’s Bazar,2018-19,192.0,46.0
Feni,2018-19,89.0,70.0
Khagrachhari,2018-19,471.0,307.0
Lakshmipur,2018-19,167.0,145.0
Noakhali,2018-19,129.0,175.0
Rangamati,2018-19,811.0,380.0
Chattogram Division,2018-19,3677.0,2109.0
Dhaka,2018-19,2150.0,888.0
Faridpur,2018-19,581.0,241.0
Gazipur,2018-19,344.0,223.0
Gopalganj,2018-19,381.0,201.0
Kishoreganj,2018-19,393.0,131.0
Madaripur,2018-19,186.0,135.0
Manikganj,2018-19,357.0,261.0
Munshiganj,2018-19,308.0,255.0
Narayanganj,2018-19,423.0,258.0
Narsingdi,2018-19,227.0,169.0
Rajbari,2018-19,574.0,324.0
Shariatpur,2018-19,149.0,141.0
Tangail,2018-19,1652.0,860.0
Dhaka Division,2018-19,7725.0,4092.0
Bagerhat,2018-19,346.0,211.0
Chuadanga,2018-19,20.0,22.0
Jessore,2018-19,1276.0,357.0
Jhenaidah,2018-19,584.0,221.0
Khulna,2018-19,282.0,138.0
Kushtia,2018-19,92.0,77.0
Magura,2018-19,174.0,66.0
Meherpur,2018-19,51.0,19.0
Narail,2018-19,45.0,121.0
Satkhira,2018-19,286.0,128.0
Khulna,2018-19,3156.0,1364.0
Jamalpur,2018-19,0.0,249.0
Mymensinghh,2018-19,703.0,369.0
Netrokona,2018-19,211.0,151.0
Sherpur,2018-19,603.0,212.0
Mymensinghh Division,2018-19,1517.0,981.0
Bogura,2018-19,12.0,4.0
Joypurhat,2018-19,0.0,19.0
Naogaon,2018-19,68.0,26.0
Natore,2018-19,99.0,44.0
Chapai Nawabganj,2018-19,284.0,144.0
Pabna,2018-19,519.0,306.0
Rajshahi,2018-19,160.0,81.0
Sirajganj,2018-19,475.0,342.0
Rajshahi Division,2018-19,1617.0,967.0
Dinajpur,2018-19,45.0,41.0
Gaibandha,2018-19,101.0,63.0
Kurigram,2018-19,0.0,0.0
Lalmonirhat,2018-19,37.0,16.0
Nilphamari,2018-19,261.0,89.0
Panchagarh,2018-19,85.0,66.0
Rangpur,2018-19,0.0,0.0
Thakurgaon,2018-19,84.0,82.0
Rangpur Divison,2018-19,613.0,357.0
Habiganj,2018-19,18.0,16.0
Maulvibazar,2018-19,84.0,0.0
Sunamganj,2018-19,145.0,61.0
Sylhet,2018-19,87.0,63.0
