District,Year,Hectares,Production_MT
Bhola,2018-19,909.0,402.0
Jhalokathi,2018-19,315.0,174.0
Patuakhali,2018-19,229.0,144.0
Pirojpur,2018-19,420.0,237.0
Barishal Division,2018-19,2576.0,1407.0
Bandarban,2018-19,5627.0,2265.0
Brahmanbaria,2018-19,179.0,134.0
Chandpur,2018-19,444.0,199.0
Chattogram,2018-19,2912.0,1100.0
Cumilla,2018-19,1171.0,556.0
Cox’s Bazar,2018-19,441.0,198.0
Feni,2018-19,176.0,110.0
Khagrachhari,2018-19,1200.0,443.0
Lakshmipur,2018-19,687.0,463.0
Noakhali,2018-19,597.0,322.0
Rangamati,2018-19,1181.0,603.0
Chattogram Division,2018-19,14615.0,6393.0
Dhaka,2018-19,642.0,643.0
Faridpur,2018-19,517.0,274.0
Gazipur,2018-19,357.0,270.0
Gopalganj,2018-19,363.0,197.0
Kishoreganj,2018-19,511.0,175.0
Madaripur,2018-19,196.0,72.0
Manikganj,2018-19,593.0,503.0
Munshiganj,2018-19,181.0,191.0
Narayanganj,2018-19,401.0,223.0
Narsingdi,2018-19,1100.0,354.0
Rajbari,2018-19,503.0,211.0
Shariatpur,2018-19,90.0,142.0
Tangail,2018-19,2093.0,757.0
Dhaka Division,2018-19,7547.0,4012.0
Bagerhat,2018-19,1330.0,489.0
Chuadanga,2018-19,704.0,382.0
Jessore,2018-19,3027.0,743.0
Jhenaidah,2018-19,1808.0,245.0
Khulna,2018-19,224.0,249.0
Kushtia,2018-19,1443.0,350.0
Magura,2018-19,177.0,71.0
Meherpur,2018-19,4613.0,603.0
Narail,2018-19,502.0,204.0
Satkhira,2018-19,592.0,225.0
Khulna Division,2018-19,14420.0,3561.0
Jamalpur,2018-19,1299.0,683.0
Mymensinghh,2018-19,4540.0,1280.0
Netrokona,2018-19,5085.0,237.0
Sherpur,2018-19,425.0,830.0
Mymensinghh Division,2018-19,11349.0,3030.0
Bogura,2018-19,1326.0,468.0
Joypurhat,2018-19,515.0,122.0
Naogaon,2018-19,940.0,292.0
Natore,2018-19,600.0,268.0
Chapai Nawabganj,2018-19,291.0,147.0
Pabna,2018-19,683.0,340.0
Rajshahi,2018-19,1209.0,493.0
Sirajganj,2018-19,591.0,289.0
Rajshahi Division,2018-19,6155.0,2419.0
Dinajpur,2018-19,919.0,396.0
Gaibandha,2018-19,509.0,174.0
Kurigram,2018-19,910.0,317.0
Lalmonirhat,2018-19,426.0,242.0
Nilphamari,2018-19,1241.0,404.0
Panchagarh,2018-19,507.0,266.0
Rangpur,2018-19,1246.0,549.0
Thakurgaon,2018-19,807.0,343.0
Rangpur Divison,2018-19,6565.0,2691.0
Habiganj,2018-19,291.0,156.0
Maulvibazar,2018-19,664.0,192.0
Sunamganj,2018-19,214.0,170.0
Sylhet,2018-19,1103.0,382.0
Sylhet Division,2018-19,2272.0,900.0
Bhola,2020-21,1167.0,434.0
Jhalokathi,2020-21,333.0,256.0
Patuakhali,2020-21,240.0,148.0
Pirojpur,2020-21,426.0,242.0
Barishal Division,2020-21,2921.0,1543.0
Bandarban,2020-21,5650.0,1731.0
Brahmanbaria,2020-21,650.0,280.46
Chandpur,2020-21,421.0,200.14
Chattogram,2020-21,2929.0,1161.12
Cumilla,2020-21,1349.0,567.61
Cox’s Bazar,2020-21,463.0,212.99
Feni,2020-21,169.0,116.06
Khagrachhari,2020-21,1325.0,502.58
Lakshmipur,2020-21,705.0,487.05
Noakhali,2020-21,718.0,281.94
Rangamati,2020-21,1222.0,593.0
Chattogram Division,2020-21,15601.0,6134.16
Dhaka,2020-21,1552.0,527.99
Faridpur,2020-21,534.0,278.81
Gazipur,2020-21,365.0,342.25
Gopalganj,2020-21,439.0,198.9
Kishoreganj,2020-21,1211.0,286.81
Madaripur,2020-21,175.0,139.37
