District,Year,Hectares,Production_MT
Bhola,2018-19,0.0,78.0
Jhalokathi,2018-19,0.0,76.0
Patuakhali,2018-19,0.0,95.0
Pirojpur,2018-19,0.0,120.0
Barishal Division,2018-19,0.0,700.0
Bandarban,2018-19,0.0,116.0
Brahmanbaria,2018-19,0.0,236.0
Chandpur,2018-19,0.0,115.0
Chattogram,2018-19,0.0,78.0
Cumilla,2018-19,0.0,390.0
Cox’s Bazar,2018-19,0.0,15.0
Feni,2018-19,0.0,75.0
Khagrachhari,2018-19,0.0,216.0
Lakshmipur,2018-19,0.0,139.0
Noakhali,2018-19,0.0,88.0
Rangamati,2018-19,0.0,124.0
Chattogram Division,2018-19,0.0,1592.0
Dhaka,2018-19,0.0,404.0
Faridpur,2018-19,0.0,534.0
Gazipur,2018-19,0.0,121.0
Gopalganj,2018-19,0.0,417.0
Kishoreganj,2018-19,0.0,232.0
Madaripur,2018-19,0.0,188.0
Manikganj,2018-19,0.0,77.0
Munshiganj,2018-19,0.0,114.0
Narayanganj,2018-19,0.0,61.0
Narsingdi,2018-19,0.0,154.0
Rajbari,2018-19,0.0,521.0
Shariatpur,2018-19,0.0,374.0
Tangail,2018-19,0.0,509.0
Dhaka Division,2018-19,0.0,3706.0
Bagerhat,2018-19,0.0,199.0
Chuadanga,2018-19,0.0,80.0
Jessore,2018-19,0.0,846.0
Jhenaidah,2018-19,0.0,388.0
Khulna,2018-19,0.0,190.0
Kushtia,2018-19,0.0,328.0
Magura,2018-19,0.0,93.0
Meherpur,2018-19,0.0,56.0
Narail,2018-19,0.0,128.0
Satkhira,2018-19,0.0,220.0
Khulna,2018-19,0.0,2528.0
Jamalpur,2018-19,0.0,411.0
Mymensinghh,2018-19,0.0,679.0
Netrokona,2018-19,0.0,163.0
Sherpur,2018-19,0.0,43.0
Mymensinghh Division,2018-19,0.0,1296.0
Bogura,2018-19,0.0,114.0
Joypurhat,2018-19,0.0,7.0
Naogaon,2018-19,0.0,132.0
Natore,2018-19,0.0,33.0
Chapai Nawabganj,2018-19,0.0,230.0
Pabna,2018-19,0.0,383.0
Rajshahi,2018-19,0.0,116.0
Sirajganj,2018-19,0.0,1019.0
Rajshahi Division,2018-19,0.0,2034.0
Dinajpur,2018-19,0.0,278.0
Gaibandha,2018-19,0.0,176.0
Kurigram,2018-19,0.0,188.0
Lalmonirhat,2018-19,0.0,133.0
Nilphamari,2018-19,0.0,143.0
Panchagarh,2018-19,0.0,214.0
Rangpur,2018-19,0.0,296.0
Thakurgaon,2018-19,0.0,176.0
Rangpur Divison,2018-19,0.0,1604.0
Habiganj,2018-19,0.0,175.0
Maulvibazar,2018-19,0.0,251.0
Sunamganj,2018-19,0.0,98.0
Sylhet,2018-19,0.0,233.0
Sylhet Division,2018-19,0.0,757.0
Bhola,2020-21,71.0,101.0
Jhalokathi,2020-21,98.0,66.0
Patuakhali,2020-21,110.0,54.0
Pirojpur,2020-21,185.0,127.0
Barishal Division,2020-21,1063.0,705.0
Bandarban,2020-21,132.0,104.0
Brahmanbaria,2020-21,891.0,259.15
Chandpur,2020-21,155.0,120.0
Chattogram,2020-21,158.0,89.83
Cumilla,2020-21,833.0,384.35
Cox’s Bazar,2020-21,20.0,23.81
Feni,2020-21,103.0,53.15
Khagrachhari,2020-21,374.0,234.8
Lakshmipur,2020-21,191.0,148.7
Noakhali,2020-21,97.0,120.37
Rangamati,2020-21,236.0,124.8
Chattogram Division,2020-21,3190.0,1662.96
Dhaka,2020-21,818.0,315.11
Faridpur,2020-21,1252.0,548.0
Gazipur,2020-21,171.0,234.87
Gopalganj,2020-21,930.0,312.9
Kishoreganj,2020-21,453.0,251.36
Madaripur,2020-21,273.0,164.88
Manikganj,2020-21,97.0,100.33
Munshiganj,2020-21,142.0,168.65
Narayanganj,2020-21,86.0,55.75
Narsingdi,2020-21,253.0,143.45
Rajbari,2020-21,1618.0,508.0
Shariatpur,2020-21,397.0,327.0
Tangail,2020-21,1161.0,476.9
