District,Year,Hectares,Production_MT
Bhola,2018-19,0.0,166.0
Jhallokati,2018-19,0.0,71.0
Patuakhali,2018-19,0.0,76.0
Pirojpur,2018-19,0.0,2.0
Barishal Division,2018-19,0.0,561.0
Bandarban,2018-19,0.0,104.0
Brahmanbaria,2018-19,0.0,117.0
Chandpur,2018-19,0.0,75.0
Chattogram,2018-19,0.0,105.0
Cumilla,2018-19,0.0,224.0
Cox’s Bazar,2018-19,0.0,76.0
Feni,2018-19,0.0,42.0
Khagrachari,2018-19,0.0,181.0
Lakshmipur,2018-19,0.0,129.0
Noakhali,2018-19,0.0,141.0
Rangamati,2018-19,0.0,100.0
Chattogram Division,2018-19,0.0,1294.0
Dhaka,2018-19,0.0,132.0
Faridpur,2018-19,0.0,132.0
Gazipur,2018-19,0.0,32.0
Gopalganj,2018-19,0.0,56.0
Kishoreganj,2018-19,0.0,10.0
Madaripur,2018-19,0.0,39.0
Manikganj,2018-19,0.0,0.0
Munshiganj,2018-19,0.0,41.0
Narayanganj,2018-19,0.0,59.0
Narsingdi,2018-19,0.0,4.0
Rajbari,2018-19,0.0,0.0
Shariatpur,2018-19,0.0,29.0
Tangail,2018-19,0.0,225.0
Dhaka Division,2018-19,0.0,759.0
Bagerhat,2018-19,0.0,59.0
Chuadanga,2018-19,0.0,71.0
Jashore,2018-19,0.0,0.0
Jhenaidah,2018-19,0.0,54.0
Khulna,2018-19,0.0,170.0
Kushtia,2018-19,0.0,0.0
Magura,2018-19,0.0,0.0
Meherpur,2018-19,0.0,22.0
Narail,2018-19,0.0,45.0
Satkhira,2018-19,0.0,36.0
Khulna Division,2018-19,0.0,457.0
Jamalpur,2018-19,0.0,180.0
Mymensingh,2018-19,0.0,223.0
Netrokona,2018-19,0.0,67.0
Sherpur,2018-19,0.0,105.0
Mymensingh Division,2018-19,0.0,575.0
Bogura,2018-19,0.0,53.0
Joypurhat,2018-19,0.0,59.0
Naogaon,2018-19,0.0,58.0
Natore,2018-19,0.0,16.0
Chapai Nawabganj,2018-19,0.0,6.0
Pabna,2018-19,0.0,26.0
Rajshahi,2018-19,0.0,0.0
Sirajganj,2018-19,0.0,97.0
Rajshahi Division,2018-19,0.0,315.0
Dinajpur,2018-19,0.0,118.0
Gaibandha,2018-19,0.0,88.0
Kurigram,2018-19,0.0,87.0
Lalmonirhat,2018-19,0.0,103.0
Nilphamari,2018-19,0.0,139.0
Panchagar,2018-19,0.0,179.0
Rangpur,2018-19,0.0,270.0
Thakurgaon,2018-19,0.0,56.0
Rangpur Divison,2018-19,0.0,1040.0
Habiganj,2018-19,0.0,35.0
Moulvibazar,2018-19,0.0,75.0
Sunamganj,2018-19,0.0,29.0
Sylhet,2018-19,0.0,58.0
